Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1997/01/01 al 1997/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
31/03/1997,CES,PM10,144,2
31/03/1997,NET,PM10,56,2
01/04/1997,LVI,PM10,59,2
01/04/1997,TLA,PM10,46,2
01/04/1997,MER,PM10,92,2
01/04/1997,CES,PM10,136,2
01/04/1997,NET,PM10,71,2
02/04/1997,LVI,PM10,52,2
02/04/1997,TLA,PM10,59,2
02/04/1997,MER,PM10,99,2
02/04/1997,CES,PM10,137,2
02/04/1997,NET,PM10,62,2
03/04/1997,TLA,PM10,64,2
03/04/1997,MER,PM10,104,2
03/04/1997,CES,PM10,101,2
04/04/1997,LVI,PM10,39,2
04/04/1997,TLA,PM10,55,2
04/04/1997,MER,PM10,104,2
04/04/1997,CES,PM10,116,2
05/04/1997,TLA,PM10,21,2
05/04/1997,MER,PM10,45,2
05/04/1997,CES,PM10,33,2
06/04/1997,LVI,PM10,35,2
06/04/1997,TLA,PM10,34,2
06/04/1997,MER,PM10,65,2
06/04/1997,CES,PM10,48,2
06/04/1997,NET,PM10,56,2
07/04/1997,LVI,PM10,48,2
07/04/1997,TLA,PM10,50,2
07/04/1997,MER,PM10,80,2
07/04/1997,CES,PM10,54,2
07/04/1997,NET,PM10,64,2
08/04/1997,LVI,PM10,29,2
08/04/1997,TLA,PM10,34,2
08/04/1997,MER,PM10,59,2
08/04/1997,CES,PM10,51,2
09/04/1997,LVI,PM10,43,2
09/04/1997,MER,PM10,73,2
09/04/1997,CES,PM10,56,2
09/04/1997,NET,PM10,68,2
10/04/1997,LVI,PM10,32,2
10/04/1997,MER,PM10,35,2
10/04/1997,CES,PM10,26,2
10/04/1997,NET,PM10,45,2
11/04/1997,LVI,PM10,35,2
11/04/1997,TLA,PM10,37,2
11/04/1997,MER,PM10,57,2
11/04/1997,CES,PM10,56,2
11/04/1997,NET,PM10,43,2
12/04/1997,LVI,PM10,49,2
12/04/1997,TLA,PM10,60,2
12/04/1997,MER,PM10,73,2
12/04/1997,CES,PM10,78,2
12/04/1997,NET,PM10,63,2
13/04/1997,LVI,PM10,41,2
13/04/1997,TLA,PM10,41,2
13/04/1997,MER,PM10,89,2
13/04/1997,CES,PM10,130,2
14/04/1997,TLA,PM10,32,2
14/04/1997,MER,PM10,48,2
14/04/1997,CES,PM10,51,2
14/04/1997,NET,PM10,76,2
15/04/1997,LVI,PM10,50,2
15/04/1997,TLA,PM10,53,2
15/04/1997,MER,PM10,92,2
15/04/1997,CES,PM10,117,2
15/04/1997,NET,PM10,58,2
16/04/1997,LVI,PM10,58,2
16/04/1997,TLA,PM10,49,2
16/04/1997,MER,PM10,85,2
16/04/1997,CES,PM10,69,2
16/04/1997,NET,PM10,41,2
17/04/1997,LVI,PM10,44,2
17/04/1997,TLA,PM10,41,2
17/04/1997,MER,PM10,77,2
17/04/1997,CES,PM10,54,2
17/04/1997,NET,PM10,62,2
18/04/1997,LVI,PM10,53,2
18/04/1997,TLA,PM10,42,2
18/04/1997,MER,PM10,75,2
18/04/1997,NET,PM10,48,2
19/04/1997,LVI,PM10,45,2
19/04/1997,TLA,PM10,36,2
19/04/1997,MER,PM10,52,2
20/04/1997,LVI,PM10,46,2
20/04/1997,TLA,PM10,40,2
20/04/1997,MER,PM10,69,2
20/04/1997,NET,PM10,48,2
21/04/1997,LVI,PM10,49,2
21/04/1997,TLA,PM10,38,2
21/04/1997,MER,PM10,61,2
21/04/1997,NET,PM10,61,2
22/04/1997,LVI,PM10,77,2
22/04/1997,TLA,PM10,59,2
22/04/1997,MER,PM10,78,2
22/04/1997,NET,PM10,55,2
23/04/1997,LVI,PM10,61,2
23/04/1997,TLA,PM10,57,2
23/04/1997,MER,PM10,97,2
23/04/1997,NET,PM10,77,2
24/04/1997,TLA,PM10,52,2
24/04/1997,MER,PM10,119,2
24/04/1997,CES,PM10,62,2
24/04/1997,NET,PM10,58,2
25/04/1997,LVI,PM10,63,2
25/04/1997,TLA,PM10,53,2
25/04/1997,MER,PM10,105,2
25/04/1997,CES,PM10,86,2
25/04/1997,NET,PM10,57,2
26/04/1997,LVI,PM10,59,2
26/04/1997,TLA,PM10,68,2
